ID	Name	ID	Buy Vol	Buy Avg	Buy Max	Buy Min	Buy StdDev	Buy Median	Buy Percentile	Sell Vol	Sell Avg	Sell Max	Sell Min	Sell StdDev	Sell Median	Sell Percentile							30002510
16683	Ferrogel	16683	41,611.00	20,740.21	27,514.27	15,000.51	5,258.82	15,000.52	27,514.26	67,143.00	40,548.53	44,998.99	33,989.99	5,189.69	44,998.99	33,989.99							
16686	Manufacturing Tools	16686	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
16868	Standard Blue Pill Booster Reaction	16868	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.00	8,749,999.99	8,750,000.00	8,749,999.99	0.00	8,750,000.00	8,749,999.99							
17136	Ukomi Superconductors	17136	10,050.00	30,426.90	35,005.12	12,000.00	9,201.53	35,005.00	35,005.12	2,321.00	146,651.12	240,000.00	80,000.12	57,506.91	168,444.95	83,190.83							
17143	Gallentean Planetary Vehicles	17143	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17317	Fermionic Condensates	17317	15,650.00	19,923.80	60,000.01	1,559.57	22,046.10	1,559.57	52,426.86	17,405.00	94,447.10	127,999.69	69,999.98	23,015.21	94,949.99	69,999.98							
17392	Data Chips	17392	18,500.00	102,464.57	113,009.00	74,000.00	16,649.71	113,008.02	113,009.00	397.00	200,000.00	200,000.00	200,000.00	0.00	200,000.00	200,000.00							
17423	Gallente 106 Election Holoreel	17423	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	2,900,000.00	2,900,000.00	2,900,000.00	0.00	2,900,000.00	2,900,000.00							
17424	Amarrian Wheat	17424	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17425	Crimson Arkonor	17425	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17426	Prime Arkonor	17426	20,000.00	1,200.00	1,200.00	1,200.00	0.00	1,200.00	1,200.00	7,808.00	5,500.00	5,500.00	5,500.00	0.00	5,500.00	5,500.00							
17428	Triclinic Bistot	17428	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17429	Monoclinic Bistot	17429	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17432	Sharp Crokite	17432	50,000.00	2,601.02	2,601.02	2,601.02	0.00	2,601.02	2,601.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17433	Crystalline Crokite	17433	20,000.00	4,400.11	4,400.11	4,400.11	0.00	4,400.11	4,400.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17436	Onyx Ochre	17436	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17437	Obsidian Ochre	17437	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17440	Vitric Hedbergite	17440	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17441	Glazed Hedbergite	17441	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,333.00	1,200.00	1,200.00	1,200.00	0.00	1,200.00	1,200.00							
17444	Vivid Hemorphite	17444	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17445	Radiant Hemorphite	17445	250,000.00	202.08	202.08	202.08	0.00	202.08	202.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17448	Pure Jaspet	17448	1,000,000.00	139.03	139.03	139.03	0.00	139.03	139.03	6,973.00	500.00	500.00	499.99	0.00	500.00	499.99							
17449	Pristine Jaspet	17449	500,000.00	129.02	129.02	129.02	0.00	129.02	129.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17452	Luminous Kernite	17452	3,000,000.00	126.34	149.00	81.02	33.99	115.01	149.00	637,285.00	244.35	290.00	205.00	34.83	280.00	205.00							
17453	Fiery Kernite	17453	2,300,000.00	136.59	200.04	78.12	60.49	79.06	200.04	6,458.00	482.14	500.00	350.00	75.00	500.00	350.00							
17455	Azure Plagioclase	17455	17,000,000.00	42.53	58.00	20.42	18.79	39.21	58.00	372,107.00	65.00	70.00	64.99	2.36	65.00	64.99							
17456	Rich Plagioclase	17456	47,500,000.00	33.83	50.06	30.79	9.64	30.79	50.06	1,205,307.00	65.24	65.25	64.50	0.38	65.25	65.24							
17459	Solid Pyroxeres	17459	15,000,000.00	48.29	48.29	48.29	0.00	48.29	48.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17460	Viscous Pyroxeres	17460	10,000,000.00	30.05	30.05	30.05	0.00	30.05	30.05	542,751.00	67.17	68.00	65.80	0.80	67.00	66.78							
17463	Condensed Scordite	17463	52,500,000.00	25.53	25.59	25.51	0.04	25.51	25.58	130,136.00	28.00	28.00	28.00	0.00	28.00	28.00							
17464	Massive Scordite	17464	60,400,000.00	24.86	28.35	18.32	4.33	28.22	28.35	1,288,908.00	32.45	40.00	29.97	4.20	29.97	29.97							
17466	Bright Spodumain	17466	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17467	Gleaming Spodumain	17467	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17470	Concentrated Veldspar	17470	78,000,000.00	16.37	17.26	16.06	0.49	16.06	17.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17471	Dense Veldspar	17471	55,000,000.00	13.55	16.84	10.56	2.67	12.10	16.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17476	Covetor	17476	111.00	25,773,713.12	26,303,000.02	23,500,833.00	795,713.51	26,000,000.05	26,303,000.02	44.00	32,550,907.20	41,799,990.47	31,399,996.95	4,081,517.78	31,599,999.45	31,399,996.95							
17478	Retriever	17478	145.00	21,982,397.62	26,701,232.00	10,100,002.36	5,115,813.49	26,700,100.00	26,701,232.00	24.00	33,310,943.04	35,597,544.76	31,979,085.00	1,636,420.98	31,979,085.49	31,979,085.00							
17480	Procurer	17480	225.00	20,821,350.56	22,300,016.20	17,199,997.95	1,920,581.28	20,500,030.00	22,300,015.21	207.00	27,005,527.38	33,399,999.97	24,998,947.99	2,315,871.99	26,401,169.13	24,998,947.99							
17643	Caldari AZ-1 Nexus Chip	17643	5.00	20,015.55	20,015.55	20,015.55	0.00	20,015.55	20,015.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17646	Caldari CU-1 Nexus Chip	17646	20.00	2,057.78	2,100.00	2,015.55	42.23	2,057.78	2,100.00	2.00	2,900,000.00	2,900,000.00	2,900,000.00	0.00	2,900,000.00	2,900,000.00							
17647	Caldari BY-1 Nexus Chip	17647	10.00	1,895.55	1,895.55	1,895.55	0.00	1,895.55	1,895.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17715	Gila	17715	37.00	186,294,531.30	204,000,003.07	151,100,041.12	17,728,584.44	195,509,000.04	204,000,003.07	41.00	244,191,809.66	312,999,999.98	216,999,998.82	30,652,903.16	232,748,801.95	217,599,986.80							
17718	Phantasm	17718	18.00	103,352,740.33	109,101,002.01	75,201,433.00	9,002,598.96	109,006,004.81	109,101,002.01	18.00	166,092,979.89	223,699,999.00	140,000,000.00	25,708,885.91	150,000,000.00	140,000,000.00							
17720	Cynabal	17720	44.00	118,011,350.35	120,998,999.81	102,000,172.63	6,971,598.14	120,500,000.00	120,998,999.81	20.00	146,966,924.95	162,027,997.00	129,999,997.40	12,419,747.73	154,999,467.99	129,999,997.40							
17722	Vigilant	17722	5.00	152,600,027.70	153,000,010.29	152,000,059.11	432,990.03	152,500,029.56	153,000,010.29	30.00	217,372,570.36	249,999,305.97	195,999,897.97	18,319,959.97	219,446,066.44	195,999,897.98							
17736	Nightmare	17736	13.00	284,549,344.56	334,102,001.00	251,800,012.88	35,877,185.02	251,918,000.26	334,102,001.00	17.00	527,922,150.75	986,690,981.99	349,999,996.99	190,293,955.61	444,499,000.00	349,999,996.99							
17738	Machariel	17738	31.00	409,551,409.57	419,087,993.95	366,000,135.84	17,418,510.98	418,009,840.86	419,087,992.98	23.00	540,137,218.31	822,999,999.99	458,999,999.99	87,292,485.36	477,084,344.00	459,000,000.00							
17740	Vindicator	17740	8.00	485,648,001.13	495,008,956.00	459,000,000.00	15,398,266.58	494,552,501.50	495,008,956.00	20.00	684,726,430.15	1,037,994,916.01	568,500,000.00	157,430,671.61	584,000,000.99	568,549,979.98							
17769	Fluxed Condensates	17769	100,000.00	50.00	50.00	50.00	0.00	50.00	50.00	15,000.00	25,000.00	25,000.00	25,000.00	0.00	25,000.00	25,000.00							
17793	Amarr TIL-1 Nexus Chip	17793	20.00	78,223.80	152,402.04	4,045.55	74,178.25	78,223.80	152,402.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17794	Amarr KIU-1 Nexus Chip	17794	10.00	2,015.55	2,015.55	2,015.55	0.00	2,015.55	2,015.55	4.00	6,926,000.00	7,568,000.00	5,000,000.00	1,284,000.00	7,568,000.00	5,000,000.00							
17795	Amarr MIY-1 Nexus Chip	17795	110.00	19,540.50	214,445.04	50.05	107,197.50	50.05	214,445.04	2.00	999,990.00	999,990.00	999,990.00	0.00	999,990.00	999,990.00							
17814	Minmatar UUC Nexus Chip	17814	25.00	3,113,978.22	5,350,000.00	9,945.55	2,460,517.92	5,100,000.01	5,350,000.00	219.00	16,324,196.29	16,999,999.96	6,999,000.00	3,435,316.67	16,999,999.96	8,866,599.73							
17815	Minmatar UUA Nexus Chip	17815	160.00	253,267.40	401,000.00	7,045.55	185,711.67	401,000.00	401,000.00	607.00	1,129,321.17	2,000,000.00	750,000.00	392,793.79	1,099,999.97	750,000.00							
17816	Minmatar UUB Nexus Chip	17816	110.00	962,046.40	2,000,000.00	4,015.55	915,727.85	115,698.97	2,000,000.00	15.00	5,707,998.12	5,890,000.00	5,499,995.98	195,002.01	5,890,000.00	5,499,995.98							
17848	Gallente Gamma Nexus Chip	17848	1,010.00	5,990.85	6,000.00	5,075.55	462.22	5,537.78	6,000.00	20.00	800,000.00	800,000.00	800,000.00	0.00	800,000.00	800,000.00							
17849	Gallente Beta Nexus Chip	17849	1,211.00	50,125.88	50,200.83	50,110.00	39.22	50,110.00	50,200.83	7.00	3,421,428.57	4,500,000.00	2,799,999.99	713,595.65	3,275,000.00	2,799,999.99							
17850	Gallente Alpha Nexus Chip	17850	194.00	76,298.17	80,009.20	8,015.55	31,174.16	44,012.36	80,009.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17865	Iridescent Gneiss	17865	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17866	Prismatic Gneiss	17866	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17867	Silvery Omber	17867	15,500,000.00	32.32	70.00	31.06	18.35	31.06	34.61	117,926.00	125.00	125.00	125.00	0.00	125.00	125.00							
17868	Golden Omber	17868	2,250,000.00	30.56	75.00	25.00	25.00	25.00	75.00	48,685.00	117.30	120.00	115.00	2.27	117.00	115.00							
17869	Magma Mercoxit	17869	50,000.00	400.00	400.00	400.00	0.00	400.00	400.00	12.00	182,517.76	182,517.76	182,517.76	0.00	182,517.76	182,517.76							
17870	Vitreous Mercoxit	17870	10,000.00	400.04	400.04	400.04	0.00	400.04	400.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17887	Oxygen Isotopes	17887	4,137,778.00	672.64	692.02	7.95	210.68	677.16	692.02	23,335,624.00	790.84	900.00	769.96	30.37	793.87	769.96							
17888	Nitrogen Isotopes	17888	3,013,111.00	865.87	902.67	750.00	54.81	902.51	902.67	1,657,549.00	1,054.56	1,399.99	1,050.50	174.75	1,225.25	1,050.50							
17889	Hydrogen Isotopes	17889	23,626,554.00	677.92	747.07	600.05	40.34	664.12	740.54	31,778,291.00	799.53	799.99	794.48	2.15	799.97	798.61							
17893	High-Tech Data Chip	17893	47,654.00	357.42	451.03	5.00	193.13	451.01	451.03	214.00	1,733.72	4,000.00	694.99	1,106.61	1,621.00	696.79							
17894	High-Tech Scanner	17894	8,001.00	0.52	1.00	0.23	0.39	0.23	1.00	2,944.00	12,223.50	12,998.99	10.00	2,855.82	12,998.99	1,682.98							
17895	High-Tech Manufacturing Tools	17895	20,000.00	301.02	301.04	301.00	0.02	301.02	301.04	17.00	777.41	800.00	451.03	128.90	799.50	451.03							
17897	High-Tech Small Arms	17897	38,000.00	405.01	405.02	405.00	0.01	405.01	405.02	105.00	1,594.77	3,806.55	490.00	1,244.17	1,200.00	490.00							
17898	High-Tech Transmitters	17898	7,410.00	93,520.23	103,000.02	45,004.02	22,478.69	103,000.02	103,000.02	230.00	299,843.48	299,900.00	299,799.99	47.14	299,800.00	299,799.99							
17918	Rattlesnake	17918	22.00	330,310,465.26	347,517,023.00	285,299,998.74	20,911,250.10	347,515,022.12	347,516,259.50	18.00	484,866,587.48	741,799,500.11	385,000,000.00	73,358,742.68	463,999,978.99	385,000,000.00							
17920	Bhaalgorn	17920	12.00	277,030,767.76	354,837,000.00	204,100,017.21	46,499,617.78	306,007,503.26	354,837,000.00	15.00	624,604,499.84	999,155,070.01	429,000,288.57	207,409,731.07	509,999,979.99	429,000,288.57							
17922	Ashimmu	17922	7.00	97,538,870.20	100,965,005.57	92,111,011.89	3,931,498.85	100,865,068.04	100,965,005.57	20.00	136,694,050.04	159,899,796.38	129,064,298.18	11,659,454.46	132,016,928.50	129,064,298.19							
17924	Succubus	17924	10.00	26,080,001.01	26,100,002.05	26,000,000.01	48,989.97	26,100,000.00	26,100,002.05	11.00	55,058,090.55	63,120,000.00	50,000,000.00	4,736,649.37	52,994,499.50	50,000,000.00							
17926	Cruor	17926	41.00	27,716,829.71	35,600,000.01	24,000,000.00	3,567,388.08	24,000,000.00	35,566,666.67	15.00	67,126,571.86	69,900,000.00	60,599,989.99	3,589,207.07	69,900,000.00	60,599,989.99							
17928	Daredevil	17928	13.00	35,092,308.17	41,000,001.15	15,399,999.03	10,240,000.73	41,000,001.14	41,000,001.15	40.00	60,353,051.79	69,699,979.95	52,999,900.08	6,025,687.06	62,394,322.43	52,999,900.08							
17930	Worm	17930	35.00	50,271,721.05	53,901,000.03	40,000,029.87	4,173,460.72	51,008,001.00	53,901,000.03	82.00	70,454,367.44	87,799,999.98	59,999,748.83	10,061,079.41	63,898,524.98	59,999,755.51							
17932	Dramiel	17932	18.00	37,235,561.66	40,600,000.02	32,200,041.29	3,975,417.46	40,260,001.00	40,600,000.02	48.00	48,840,321.49	73,994,999.89	42,000,000.00	6,587,091.48	48,789,957.99	42,000,000.00							
17941	Caesarium Cadmide Reaction	17941	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1,000,000.00	1,000,000.00	1,000,000.00	0.00	1,000,000.00	1,000,000.00							
17942	Carbon Polymers Reaction	17942	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1,000,000.00	1,000,000.00	1,000,000.00	0.00	1,000,000.00	1,000,000.00							
17943	Ceramic Powder Reaction	17943	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	950,000.00	950,000.00	950,000.00	0.00	950,000.00	950,000.00							
17944	Crystallite Alloy Reaction	17944	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17945	Dysporite Reaction	17945	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1,050,250.00	1,050,250.00	1,050,250.00	0.00	1,050,250.00	1,050,250.00							
17946	Fernite Alloy Reaction	17946	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17947	Ferrofluid Reaction	17947	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1,000,000.00	1,000,000.00	1,000,000.00	0.00	1,000,000.00	1,000,000.00							
17948	Fluxed Condensates Reaction	17948	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1,000,000.00	1,000,000.00	1,000,000.00	0.00	1,000,000.00	1,000,000.00							
17949	Hexite Reaction	17949	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17950	Hyperflurite Reaction	17950	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1,035,062.50	1,070,125.00	1,000,000.00	35,062.50	1,035,062.50	1,000,000.00							
17951	Neo Mercurite Reaction	17951	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.00	991,666.67	1,000,000.00	990,000.00	4,714.05	990,000.00	990,000.00							
17952	Platinum Technite Reaction	17952	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17953	Rolled Tungsten Alloy Reaction	17953	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1,000,000.00	1,000,000.00	1,000,000.00	0.00	1,000,000.00	1,000,000.00							
17954	Silicon Diborite Reaction	17954	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1,000,000.00	1,000,000.00	1,000,000.00	0.00	1,000,000.00	1,000,000.00							
17955	Solerium Reaction	17955	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1,035,479.98	1,070,959.95	1,000,000.00	35,479.97	1,035,479.98	1,000,000.00							
17956	Sulfuric Acid Reaction	17956	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1,000,000.00	1,000,000.00	1,000,000.00	0.00	1,000,000.00	1,000,000.00							
17957	Titanium Chromide Reaction	17957	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1,000,000.00	1,000,000.00	1,000,000.00	0.00	1,000,000.00	1,000,000.00							
17958	Vanadium Hafnite Reaction	17958	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1,000,000.00	1,000,000.00	1,000,000.00	0.00	1,000,000.00	1,000,000.00							
17959	Vanadium Hafnite	17959	100,000.00	80.00	80.00	80.00	0.00	80.00	80.00	32,926.00	10,000.00	10,000.00	10,000.00	0.00	10,000.00	10,000.00							
17960	Prometium	17960	100,000.00	200.00	200.00	200.00	0.00	200.00	200.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17961	Prometium Reaction	17961	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1,000,000.00	1,000,000.00	1,000,000.00	0.00	1,000,000.00	1,000,000.00							
17962	Titanium Carbide Reaction	17962	195.00	125,000.00	125,000.00	125,000.00	0.00	125,000.00	125,000.00	2.00	5,000,000.00	5,000,000.00	5,000,000.00	0.00	5,000,000.00	5,000,000.00							
17963	Crystalline Carbonide Reaction	17963	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	5,000,000.00	5,000,000.00	5,000,000.00	0.00	5,000,000.00	5,000,000.00							
17964	Fernite Carbide Reaction	17964	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17965	Tungsten Carbide Reaction	17965	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	5,000,000.00	5,000,000.00	5,000,000.00	0.00	5,000,000.00	5,000,000.00							
17966	Sylramic Fibers Reaction	17966	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	4,500,000.00	4,500,000.00	4,500,000.00	0.00	4,500,000.00	4,500,000.00							
17967	Fulleride Reaction	17967	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17968	Phenolic Composites Reaction	17968	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	5,000,000.00	5,000,000.00	5,000,000.00	0.00	5,000,000.00	5,000,000.00							
17969	Nanotransistors Reaction	17969	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	5,000,000.00	5,000,000.00	5,000,000.00	0.00	5,000,000.00	5,000,000.00							
17970	Hypersynaptic Fibers Reaction	17970	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	5,000,000.00	5,000,000.00	5,000,000.00	0.00	5,000,000.00	5,000,000.00							
17971	Ferrogel Reaction	17971	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	5,000,000.00	5,000,000.00	5,000,000.00	0.00	5,000,000.00	5,000,000.00							
17972	Fermionic Condensates Reaction	17972	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	5,000,000.00	5,000,000.00	5,000,000.00	0.00	5,000,000.00	5,000,000.00							
17975	Thick Blue Ice	17975	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17976	Pristine White Glaze	17976	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
17977	Smooth Glacial Mass	17977	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.00	2,999,999.99	2,999,999.99	2,999,999.99	0.00	2,999,999.99	2,999,999.99							
17978	Enriched Clear Icicle	17978	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
19398	Confiscated Viral Agent	19398	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
19470	Intensive Refining Array	19470	2.00	49,000,020.52	49,000,020.54	49,000,020.50	0.02	49,000,020.52	49,000,020.54	4.00	124,854,353.10	124,854,353.28	124,854,352.97	0.12	124,854,353.07	124,854,352.97							
19720	Revelation	19720	2.00	1,727,000,026.98	1,727,000,030.48	1,727,000,023.48	3.50	1,727,000,026.98	1,727,000,030.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
19722	Naglfar	19722	2.00	2,218,000,006.48	2,218,000,009.00	2,218,000,003.97	2.52	2,218,000,006.48	2,218,000,009.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
19724	Moros	19724	3.00	1,770,000,040.01	1,770,000,046.27	1,770,000,031.17	6.43	1,770,000,042.60	1,770,000,046.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
19726	Phoenix	19726	2.00	1,969,000,028.13	1,969,000,028.14	1,969,000,028.11	0.02	1,969,000,028.13	1,969,000,028.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
19744	Sigil	19744	175.00	59,485.72	150,000.03	6,000.00	70,545.31	6,000.00	150,000.03	18.00	718,777.72	750,000.00	469,000.00	132,464.43	750,000.00	469,000.00							
20110	Sleeper Foundation Block	20110	166.00	49,280.17	125,001.04	496.97	58,066.27	13,000.01	125,001.04	1.00	2,399,998.99	2,399,998.99	2,399,998.99	0.00	2,399,998.99	2,399,998.99							
20114	Datacore - Propulsion Subsystems Engineering	20114	13,000.00	976.96	1,100.02	300.11	399.95	1,100.01	1,100.02	468.00	13,999.99	14,000.00	13,999.99	0.01	13,999.99	13,999.99							
20115	Datacore - Engineering Subsystems Engineering	20115	12,000.00	591.69	1,000.00	100.13	368.12	600.02	1,000.00	3,398.00	7,999.96	7,999.97	7,999.96	0.01	7,999.97	7,999.96							
20116	Datacore - Electronic Subsystems Engineering	20116	11,220.00	696.33	10,001.01	510.21	4,745.39	510.23	714.54	1,273.00	137,701.09	138,999.99	90,000.00	20,863.77	138,499.99	137,690.81							
20125	Curse	20125	16.00	144,525,765.68	160,004,020.45	96,000,000.00	17,848,446.22	155,131,999.16	160,004,020.45	14.00	199,345,580.79	239,449,609.99	187,999,999.97	22,086,159.49	188,898,680.03	187,999,999.97							
20171	Datacore - Hydromagnetic Physics	20171	15,200.00	70,885.53	80,000.00	48,000.38	12,089.83	73,197.48	80,000.00	4,907.00	117,859.03	120,000.00	117,400.00	872.42	117,493.99	117,491.86							
20172	Datacore - Minmatar Starship Engineering	20172	22,054.00	81,596.34	86,275.05	48,000.10	15,136.03	86,200.05	86,275.04	5,855.00	135,576.10	180,000.01	109,999.99	19,049.73	130,000.00	113,887.62							
20183	Providence	20183	3.00	1,236,618,219.73	1,255,689,656.00	1,200,165,003.18	25,785,544.81	1,254,000,000.00	1,255,689,656.00	5.00	1,520,681,132.16	1,669,997,995.98	1,444,468,992.00	95,928,905.17	1,444,469,680.00	1,444,468,992.00							
20185	Charon	20185	12.00	1,264,273,034.44	1,311,333,005.05	1,000,022,933.00	91,168,180.14	1,285,960,027.01	1,311,333,005.05	3.00	1,499,999,999.98	1,500,000,000.00	1,499,999,999.96	0.02	1,499,999,999.99	1,499,999,999.96							
20187	Obelisk	20187	12.00	1,217,317,901.76	1,263,666,666.00	1,000,000,600.00	97,311,651.70	1,263,317,126.51	1,263,666,666.00	6.00	1,533,271,231.63	1,599,799,999.98	1,450,000,000.00	67,537,855.08	1,545,063,694.90	1,450,000,000.00							
20189	Fenrir	20189	4.00	1,203,508,725.76	1,264,000,000.01	1,035,236,002.03	97,301,668.47	1,257,399,450.50	1,264,000,000.01	12.00	1,464,813,062.44	1,512,312,308.99	1,429,999,999.87	35,061,862.39	1,462,222,221.99	1,429,999,999.87							
20410	Datacore - Gallentean Starship Engineering	20410	8,666.00	84,655.91	86,325.02	72,000.01	5,003.19	86,305.00	86,325.00	3,530.00	150,058.10	200,000.00	99,999.00	34,974.55	135,000.00	99,999.00							
